Source,Target
CWE-200,CVE-2020-11059
CWE-200,CVE-2020-11033
CWE-200,CVE-2020-11024
CWE-200,CVE-2020-11013
CWE-200,CVE-2020-10997
CWE-200,CVE-2020-10976
CWE-200,CVE-2020-10945
CWE-200,CVE-2020-10871
CWE-200,CVE-2020-10618
CWE-200,CVE-2020-1026
CWE-200,CVE-2020-10195
CWE-200,CVE-2020-1018
CWE-200,CVE-2020-10104
CWE-200,CVE-2020-10096
CWE-200,CVE-2020-10090
CWE-200,CVE-2020-0488
CWE-200,CVE-2020-0092
CWE-200,CVE-2020-0062
CWE-200,CVE-2020-0031
CWE-200,CVE-2020-0029
CWE-200,CVE-2021-46166
CWE-200,CVE-2021-46148
CWE-200,CVE-2021-45884
CWE-200,CVE-2021-45654
CWE-200,CVE-2021-45653
CWE-200,CVE-2021-45652
CWE-200,CVE-2021-45651
CWE-200,CVE-2021-45650
CWE-200,CVE-2021-45649
CWE-200,CVE-2021-45648
CWE-200,CVE-2021-45647
CWE-200,CVE-2021-45646
CWE-200,CVE-2021-45603
CWE-200,CVE-2021-45493
CWE-200,CVE-2021-45420
CWE-200,CVE-2021-45310
CWE-200,CVE-2021-45095
CWE-200,CVE-2021-45038
CWE-200,CVE-2021-44739
CWE-200,CVE-2021-44702
CWE-200,CVE-2021-44692
CWE-200,CVE-2021-44145
CWE-200,CVE-2021-43963
CWE-200,CVE-2021-43951
CWE-200,CVE-2021-43949
CWE-200,CVE-2021-43287
CWE-200,CVE-2021-43205
CWE-200,CVE-2021-43067
CWE-200,CVE-2021-42893
CWE-200,CVE-2021-42891
CWE-200,CVE-2021-42889
CWE-200,CVE-2021-42886
CWE-200,CVE-2021-42523
CWE-200,CVE-2021-42522
CWE-200,CVE-2021-42089
CWE-200,CVE-2021-41850
CWE-200,CVE-2021-41767
CWE-200,CVE-2021-41271
CWE-200,CVE-2021-41251
CWE-200,CVE-2021-41239
CWE-200,CVE-2021-41181
CWE-200,CVE-2021-41158
CWE-200,CVE-2021-41140
CWE-200,CVE-2021-41125
CWE-200,CVE-2021-41124
CWE-200,CVE-2021-41109
CWE-200,CVE-2021-41092
CWE-200,CVE-2021-40862
CWE-200,CVE-2021-40690
CWE-200,CVE-2021-40375
CWE-200,CVE-2021-40340
CWE-200,CVE-2021-4024
CWE-200,CVE-2021-40180
CWE-200,CVE-2021-40159
CWE-200,CVE-2021-40086
CWE-200,CVE-2021-39980
CWE-200,CVE-2021-39972
CWE-200,CVE-2021-39947
CWE-200,CVE-2021-39941
CWE-200,CVE-2021-39898
CWE-200,CVE-2021-39857
CWE-200,CVE-2021-39856
CWE-200,CVE-2021-39855
CWE-200,CVE-2021-39327
CWE-200,CVE-2021-39200
CWE-200,CVE-2021-39164
CWE-200,CVE-2021-39163
CWE-200,CVE-2021-39020
CWE-200,CVE-2021-39019
CWE-200,CVE-2021-39013
CWE-200,CVE-2021-39000
CWE-200,CVE-2021-38999
CWE-200,CVE-2021-38960
CWE-200,CVE-2021-38956
CWE-200,CVE-2021-38954
CWE-200,CVE-2021-38936
CWE-200,CVE-2021-38901
CWE-200,CVE-2021-37935
CWE-200,CVE-2021-37867
CWE-200,CVE-2021-37703
CWE-200,CVE-2021-37326
CWE-200,CVE-2021-37192
CWE-200,CVE-2021-37190
CWE-200,CVE-2021-37125
CWE-200,CVE-2021-37067
CWE-200,CVE-2021-37010
CWE-200,CVE-2021-36793
CWE-200,CVE-2021-36341
CWE-200,CVE-2021-36309
CWE-200,CVE-2021-36192
CWE-200,CVE-2021-36151
CWE-200,CVE-2021-3602
CWE-200,CVE-2021-3545
CWE-200,CVE-2021-3532
CWE-200,CVE-2021-35080
CWE-200,CVE-2021-35070
CWE-200,CVE-2021-34774
CWE-200,CVE-2021-34771
CWE-200,CVE-2021-34757
CWE-200,CVE-2021-34749
CWE-200,CVE-2021-34744
CWE-200,CVE-2021-34707
CWE-200,CVE-2021-34702
CWE-200,CVE-2021-34589
CWE-200,CVE-2021-3426
CWE-200,CVE-2021-3413
CWE-200,CVE-2021-33839
CWE-200,CVE-2021-33838
CWE-200,CVE-2021-33727
CWE-200,CVE-2021-33709
CWE-200,CVE-2021-33687
CWE-200,CVE-2021-32747
CWE-200,CVE-2021-32720
CWE-200,CVE-2021-32717
CWE-200,CVE-2021-32716
CWE-200,CVE-2021-32711
CWE-200,CVE-2021-32707
CWE-200,CVE-2021-32695
CWE-200,CVE-2021-32690
CWE-200,CVE-2021-32658
CWE-200,CVE-2021-32638
CWE-200,CVE-2021-32624
CWE-200,CVE-2021-32600
CWE-200,CVE-2021-31955
CWE-200,CVE-2021-31918
CWE-200,CVE-2021-31567
CWE-200,CVE-2021-31549
CWE-200,CVE-2021-31547
CWE-200,CVE-2021-31545
CWE-200,CVE-2021-31352
CWE-200,CVE-2021-30638
CWE-200,CVE-2021-3031
CWE-200,CVE-2021-30284
CWE-200,CVE-2021-30169
CWE-200,CVE-2021-30168
CWE-200,CVE-2021-30156
CWE-200,CVE-2021-29846
CWE-200,CVE-2021-29838
CWE-200,CVE-2021-29483
CWE-200,CVE-2021-29450
CWE-200,CVE-2021-29086
CWE-200,CVE-2021-28805
CWE-200,CVE-2021-28566
CWE-200,CVE-2021-28169
CWE-200,CVE-2021-28133
CWE-200,CVE-2021-27434
CWE-200,CVE-2021-27422
CWE-200,CVE-2021-26923
CWE-200,CVE-2021-26593
CWE-200,CVE-2021-26566
CWE-200,CVE-2021-26067
CWE-200,CVE-2021-25364
CWE-200,CVE-2021-25333
CWE-200,CVE-2021-25332
CWE-200,CVE-2021-25331
CWE-200,CVE-2021-25118
CWE-200,CVE-2021-25110
CWE-200,CVE-2021-24948
CWE-200,CVE-2021-24945
CWE-200,CVE-2021-24585
CWE-200,CVE-2021-24227
CWE-200,CVE-2021-24226
CWE-200,CVE-2021-24170
CWE-200,CVE-2021-24167
CWE-200,CVE-2021-24122
CWE-200,CVE-2021-23890
CWE-200,CVE-2021-23195
CWE-200,CVE-2021-22913
CWE-200,CVE-2021-22912
CWE-200,CVE-2021-22905
CWE-200,CVE-2021-22876
CWE-200,CVE-2021-22825
CWE-200,CVE-2021-22815
CWE-200,CVE-2021-22793
CWE-200,CVE-2021-22770
CWE-200,CVE-2021-22749
CWE-200,CVE-2021-22740
CWE-200,CVE-2021-22739
CWE-200,CVE-2021-22728
CWE-200,CVE-2021-22721
CWE-200,CVE-2021-22527
CWE-200,CVE-2021-22172
CWE-200,CVE-2021-22137
CWE-200,CVE-2021-22135
CWE-200,CVE-2021-22134
CWE-200,CVE-2021-22036
CWE-200,CVE-2021-21823
CWE-200,CVE-2021-21817
CWE-200,CVE-2021-21816
CWE-200,CVE-2021-21733
CWE-200,CVE-2021-21621
CWE-200,CVE-2021-21596
CWE-200,CVE-2021-21591
CWE-200,CVE-2021-21590
CWE-200,CVE-2021-21587
CWE-200,CVE-2021-21584
CWE-200,CVE-2021-21537
CWE-200,CVE-2021-21536
CWE-200,CVE-2021-21534
CWE-200,CVE-2021-21512
CWE-200,CVE-2021-21469
CWE-200,CVE-2021-21435
CWE-200,CVE-2021-21424
CWE-200,CVE-2021-21421
CWE-200,CVE-2021-21400
CWE-200,CVE-2021-21396
CWE-200,CVE-2021-21376
CWE-200,CVE-2021-21364
CWE-200,CVE-2021-21360
CWE-200,CVE-2021-21336
CWE-200,CVE-2021-21323
CWE-200,CVE-2021-21301
CWE-200,CVE-2021-20993
CWE-200,CVE-2021-20871
CWE-200,CVE-2021-20869
CWE-200,CVE-2021-20832
CWE-200,CVE-2021-20656
CWE-200,CVE-2021-20594
CWE-200,CVE-2021-20585
CWE-200,CVE-2021-20582
CWE-200,CVE-2021-20498
CWE-200,CVE-2021-20331
CWE-200,CVE-2021-20320
CWE-200,CVE-2021-20313
CWE-200,CVE-2021-20259
CWE-200,CVE-2021-20256
CWE-200,CVE-2021-20250
CWE-200,CVE-2021-20228
CWE-200,CVE-2021-20148
CWE-200,CVE-2021-1562
CWE-200,CVE-2021-1417
CWE-200,CVE-2021-1406
CWE-200,CVE-2021-1023
CWE-200,CVE-2021-0983
CWE-200,CVE-2021-0676
CWE-200,CVE-2021-0644
CWE-200,CVE-2021-0602
CWE-200,CVE-2021-0291
CWE-200,CVE-2021-0210
CWE-200,CVE-2021-0170
CWE-200,CVE-2021-0166
CWE-200,CVE-2022-39212
CWE-200,CVE-2022-39210
CWE-200,CVE-2022-38668
CWE-200,CVE-2022-36884
CWE-200,CVE-2022-36878
CWE-200,CVE-2022-36834
CWE-200,CVE-2022-36537
CWE-200,CVE-2022-36075
CWE-200,CVE-2022-36074
CWE-200,CVE-2022-35572
CWE-200,CVE-2022-35295
CWE-200,CVE-2022-35169
CWE-200,CVE-2022-34776
CWE-200,CVE-2022-34659
CWE-200,CVE-2022-34534
CWE-200,CVE-2022-33742
CWE-200,CVE-2022-33741
CWE-200,CVE-2022-33740
CWE-200,CVE-2022-32244
CWE-200,CVE-2022-32192
CWE-200,CVE-2022-31769
CWE-200,CVE-2022-31459
CWE-200,CVE-2022-31221
CWE-200,CVE-2022-31190
CWE-200,CVE-2022-31185
CWE-200,CVE-2022-31176
CWE-200,CVE-2022-31162
CWE-200,CVE-2022-31143
CWE-200,CVE-2022-31139
CWE-200,CVE-2022-31112
CWE-200,CVE-2022-31095
CWE-200,CVE-2022-31091
CWE-200,CVE-2022-31090
CWE-200,CVE-2022-31070
CWE-200,CVE-2022-31069
CWE-200,CVE-2022-31051
CWE-200,CVE-2022-31042
CWE-200,CVE-2022-31033
CWE-200,CVE-2022-30990
CWE-200,CVE-2022-30693
CWE-200,CVE-2022-30625
CWE-200,CVE-2022-30556
CWE-200,CVE-2022-29900
CWE-200,CVE-2022-29846
CWE-200,CVE-2022-29784
CWE-200,CVE-2022-29567
CWE-200,CVE-2022-2939
CWE-200,CVE-2022-29248
CWE-200,CVE-2022-29244
CWE-200,CVE-2022-29235
CWE-200,CVE-2022-29232
CWE-200,CVE-2022-29071
CWE-200,CVE-2022-28382
CWE-200,CVE-2022-27875
CWE-200,CVE-2022-27863
CWE-200,CVE-2022-27849
CWE-200,CVE-2022-27667
CWE-200,CVE-2022-27633
CWE-200,CVE-2022-27630
CWE-200,CVE-2022-27614
CWE-200,CVE-2022-27241
CWE-200,CVE-2022-27192
CWE-200,CVE-2022-26847
CWE-200,CVE-2022-26591
CWE-200,CVE-2022-26365
CWE-200,CVE-2022-25990
CWE-200,CVE-2022-25830
CWE-200,CVE-2022-25829
CWE-200,CVE-2022-25828
CWE-200,CVE-2022-25827
CWE-200,CVE-2022-25826
CWE-200,CVE-2022-25823
CWE-200,CVE-2022-25787
CWE-200,CVE-2022-2558
CWE-200,CVE-2022-25571
CWE-200,CVE-2022-25568
CWE-200,CVE-2022-25512
CWE-200,CVE-2022-25248
CWE-200,CVE-2022-25245
CWE-200,CVE-2022-25166
CWE-200,CVE-2022-24906
CWE-200,CVE-2022-24866
CWE-200,CVE-2022-24853
CWE-200,CVE-2022-24850
CWE-200,CVE-2022-24849
CWE-200,CVE-2022-24820
CWE-200,CVE-2022-24797
CWE-200,CVE-2022-24782
CWE-200,CVE-2022-24762
CWE-200,CVE-2022-24747
CWE-200,CVE-2022-24742
CWE-200,CVE-2022-24737
CWE-200,CVE-2022-24725
CWE-200,CVE-2022-24633
CWE-200,CVE-2022-2462
CWE-200,CVE-2022-24447
CWE-200,CVE-2022-24414
CWE-200,CVE-2022-2401
CWE-200,CVE-2022-23984
CWE-200,CVE-2022-23982
CWE-200,CVE-2022-2394
CWE-200,CVE-2022-23779
CWE-200,CVE-2022-23671
CWE-200,CVE-2022-23648
CWE-200,CVE-2022-23634
CWE-200,CVE-2022-23633
CWE-200,CVE-2022-23607
CWE-200,CVE-2022-23320
CWE-200,CVE-2022-23235
CWE-200,CVE-2022-23158
CWE-200,CVE-2022-23157
CWE-200,CVE-2022-23067
CWE-200,CVE-2022-22953
CWE-200,CVE-2022-22779
CWE-200,CVE-2022-22733
CWE-200,CVE-2022-22701
CWE-200,CVE-2022-22621
CWE-200,CVE-2022-22547
CWE-200,CVE-2022-22545
CWE-200,CVE-2022-22542
CWE-200,CVE-2022-22528
CWE-200,CVE-2022-22473
CWE-200,CVE-2022-22391
CWE-200,CVE-2022-22330
CWE-200,CVE-2022-22325
CWE-200,CVE-2022-22303
CWE-200,CVE-2022-22287
CWE-200,CVE-2022-22277
CWE-200,CVE-2022-22276
CWE-200,CVE-2022-22216
CWE-200,CVE-2022-22183
CWE-200,CVE-2022-0013
CWE-200,CVE-2022-0018
CWE-200,CVE-2022-0093
CWE-200,CVE-2022-0121
CWE-200,CVE-2022-0140
CWE-200,CVE-2022-0235
CWE-200,CVE-2022-0281
CWE-200,CVE-2022-0287
CWE-200,CVE-2022-0331
CWE-200,CVE-2022-0355
CWE-200,CVE-2022-0474
CWE-200,CVE-2022-0494
CWE-200,CVE-2022-0536
CWE-200,CVE-2022-0565
CWE-200,CVE-2022-0569
CWE-200,CVE-2022-0588
CWE-200,CVE-2022-0672
CWE-200,CVE-2022-0708
CWE-200,CVE-2022-0722
CWE-200,CVE-2022-0813
CWE-200,CVE-2022-0882
CWE-200,CVE-2022-1004
CWE-200,CVE-2022-1077
CWE-200,CVE-2022-1186
CWE-200,CVE-2022-1412
CWE-200,CVE-2022-1551
CWE-200,CVE-2022-1595
CWE-200,CVE-2022-1650
CWE-200,CVE-2022-1662
CWE-200,CVE-2022-1893
CWE-200,CVE-2022-1901
CWE-200,CVE-2022-20275
CWE-200,CVE-2022-20276
CWE-200,CVE-2022-20277
CWE-200,CVE-2022-20279
CWE-200,CVE-2022-20285
CWE-200,CVE-2022-20287
CWE-200,CVE-2022-20288
CWE-200,CVE-2022-20289
CWE-200,CVE-2022-20332
CWE-200,CVE-2022-20664
CWE-200,CVE-2022-20734
CWE-200,CVE-2022-20821
CWE-200,CVE-2022-2117
CWE-200,CVE-2022-21642
CWE-200,CVE-2022-21671
CWE-200,CVE-2022-21673
CWE-200,CVE-2022-21677
CWE-200,CVE-2022-21678
CWE-200,CVE-2022-21683
CWE-426,CVE-2020-4019
CWE-426,CVE-2020-9673
CWE-426,CVE-2020-9672
CWE-426,CVE-2020-9418
CWE-426,CVE-2020-8793
CWE-426,CVE-2020-8338
CWE-426,CVE-2020-8317
CWE-426,CVE-2020-8096
CWE-426,CVE-2020-7490
CWE-426,CVE-2020-7476
CWE-426,CVE-2020-7315
CWE-426,CVE-2020-7279
CWE-426,CVE-2020-7260
CWE-426,CVE-2020-7079
CWE-426,CVE-2020-6654
CWE-426,CVE-2020-6014
CWE-426,CVE-2020-5977
CWE-426,CVE-2020-5144
CWE-426,CVE-2020-4739
CWE-426,CVE-2020-4545
CWE-426,CVE-2022-0014
CWE-426,CVE-2022-24826
CWE-426,CVE-2022-25348
CWE-426,CVE-2022-26183
CWE-426,CVE-2022-26184
CWE-426,CVE-2022-26488
CWE-426,CVE-2022-26526
CWE-426,CVE-2022-28128
CWE-426,CVE-2022-28964
CWE-426,CVE-2022-29583
CWE-426,CVE-2022-31012
CWE-426,CVE-2022-36070
CWE-426,CVE-2022-36403
CWE-426,CVE-2021-21055
CWE-426,CVE-2021-21078
CWE-426,CVE-2021-21237
CWE-426,CVE-2021-21562
CWE-426,CVE-2021-22980
CWE-426,CVE-2021-25698
CWE-426,CVE-2021-25699
CWE-426,CVE-2021-26556
CWE-426,CVE-2021-26557
CWE-426,CVE-2021-26807
CWE-426,CVE-2021-28246
CWE-426,CVE-2021-28249
CWE-426,CVE-2021-29221
CWE-426,CVE-2021-3146
CWE-426,CVE-2021-31841
CWE-426,CVE-2021-33063
CWE-426,CVE-2021-36297
CWE-426,CVE-2021-37617
CWE-426,CVE-2021-41387
CWE-426,CVE-2021-45975
CWE-426,CVE-2020-0570
CWE-426,CVE-2020-0598
CWE-426,CVE-2020-10610
CWE-426,CVE-2020-10733
CWE-426,CVE-2020-11507
CWE-426,CVE-2020-12892
CWE-426,CVE-2020-13812
CWE-426,CVE-2020-13813
CWE-426,CVE-2020-14350
CWE-426,CVE-2020-1458
CWE-426,CVE-2020-15009
CWE-426,CVE-2020-15602
CWE-426,CVE-2020-15801
CWE-426,CVE-2020-27695
CWE-426,CVE-2020-29482
CWE-426,CVE-2020-35686
CWE-426,CVE-2020-3768
CWE-427,CVE-2022-33035
CWE-427,CVE-2020-9858
CWE-427,CVE-2020-9767
CWE-427,CVE-2020-9724
CWE-427,CVE-2020-9681
CWE-427,CVE-2020-9667
CWE-427,CVE-2020-9367
CWE-427,CVE-2020-9290
CWE-427,CVE-2020-9287
CWE-427,CVE-2020-9100
CWE-427,CVE-2020-8959
CWE-427,CVE-2020-8895
CWE-427,CVE-2020-8702
CWE-427,CVE-2020-8687
CWE-427,CVE-2020-8601
CWE-427,CVE-2020-8469
CWE-427,CVE-2020-8345
CWE-427,CVE-2020-8315
CWE-427,CVE-2020-8146
CWE-427,CVE-2020-7585
CWE-427,CVE-2020-7474
CWE-427,CVE-2020-7360
CWE-427,CVE-2020-7358
CWE-427,CVE-2020-7312
CWE-427,CVE-2020-6790
CWE-427,CVE-2020-6789
CWE-427,CVE-2020-6788
CWE-427,CVE-2020-6787
CWE-427,CVE-2020-6786
CWE-427,CVE-2020-6785
CWE-427,CVE-2020-6771
CWE-427,CVE-2020-6654
CWE-427,CVE-2020-6244
CWE-427,CVE-2020-6021
CWE-427,CVE-2020-5992
CWE-427,CVE-2020-5821
CWE-427,CVE-2020-5740
CWE-427,CVE-2020-5681
CWE-427,CVE-2020-5674
CWE-427,CVE-2020-5419
CWE-427,CVE-2020-5357
CWE-427,CVE-2020-5316
CWE-427,CVE-2020-5145
CWE-427,CVE-2020-4623
CWE-427,CVE-2020-3979
CWE-427,CVE-2020-3803
CWE-427,CVE-2020-35483
CWE-427,CVE-2020-3535
CWE-427,CVE-2020-35145
CWE-427,CVE-2020-3433
CWE-427,CVE-2020-3153
CWE-427,CVE-2020-29654
CWE-427,CVE-2020-29157
CWE-427,CVE-2020-28950
CWE-427,CVE-2020-28646
CWE-427,CVE-2020-27955
CWE-427,CVE-2020-27708
CWE-427,CVE-2020-27348
CWE-427,CVE-2020-26947
CWE-427,CVE-2020-26894
CWE-427,CVE-2020-26538
CWE-427,CVE-2020-26155
CWE-427,CVE-2020-26050
CWE-427,CVE-2020-25738
CWE-427,CVE-2020-25244
CWE-427,CVE-2020-25182
CWE-427,CVE-2020-25174
CWE-427,CVE-2020-25045
CWE-427,CVE-2020-24755
CWE-427,CVE-2020-24578
CWE-427,CVE-2020-24485
CWE-427,CVE-2020-24451
CWE-427,CVE-2020-24447
CWE-427,CVE-2020-24440
CWE-427,CVE-2020-24425
CWE-427,CVE-2020-24424
CWE-427,CVE-2020-24423
CWE-427,CVE-2020-24422
CWE-427,CVE-2020-24420
CWE-427,CVE-2020-24419
CWE-427,CVE-2020-24356
CWE-427,CVE-2020-24162
CWE-427,CVE-2020-24161
CWE-427,CVE-2020-24160
CWE-427,CVE-2020-24159
CWE-427,CVE-2020-24158
CWE-427,CVE-2020-2049
CWE-427,CVE-2020-18173
CWE-427,CVE-2020-16143
CWE-427,CVE-2020-15724
CWE-427,CVE-2020-15723
CWE-427,CVE-2020-15722
CWE-427,CVE-2020-15663
CWE-427,CVE-2020-15657
CWE-427,CVE-2020-15596
CWE-427,CVE-2020-15523
CWE-427,CVE-2020-15167
CWE-427,CVE-2020-14349
CWE-427,CVE-2020-13771
CWE-427,CVE-2020-13279
CWE-427,CVE-2020-13177
CWE-427,CVE-2020-13110
CWE-427,CVE-2020-12891
CWE-427,CVE-2020-12423
CWE-427,CVE-2020-12329
CWE-427,CVE-2020-12320
CWE-427,CVE-2020-11634
CWE-427,CVE-2020-11613
CWE-427,CVE-2020-10649
CWE-427,CVE-2020-10626
CWE-427,CVE-2020-10616
CWE-427,CVE-2020-10515
CWE-427,CVE-2020-0565
CWE-427,CVE-2020-0515
CWE-427,CVE-2021-45492
CWE-427,CVE-2021-44463
CWE-427,CVE-2021-44226
CWE-427,CVE-2021-44206
CWE-427,CVE-2021-44205
CWE-427,CVE-2021-44199
CWE-427,CVE-2021-44198
CWE-427,CVE-2021-43940
CWE-427,CVE-2021-43037
CWE-427,CVE-2021-42923
CWE-427,CVE-2021-42743
CWE-427,CVE-2021-42103
CWE-427,CVE-2021-42102
CWE-427,CVE-2021-42101
CWE-427,CVE-2021-40981
CWE-427,CVE-2021-40161
CWE-427,CVE-2021-4007
CWE-427,CVE-2021-38571
CWE-427,CVE-2021-38469
CWE-427,CVE-2021-38416
CWE-427,CVE-2021-38410
CWE-427,CVE-2021-3840
CWE-427,CVE-2021-38086
CWE-427,CVE-2021-36770
CWE-427,CVE-2021-36753
CWE-427,CVE-2021-36376
CWE-427,CVE-2021-3633
CWE-427,CVE-2021-36216
CWE-427,CVE-2021-3613
CWE-427,CVE-2021-3606
CWE-427,CVE-2021-35982
CWE-427,CVE-2021-35957
CWE-427,CVE-2021-3550
CWE-427,CVE-2021-34803
CWE-427,CVE-2021-3464
CWE-427,CVE-2021-34606
CWE-427,CVE-2021-3423
CWE-427,CVE-2021-33101
CWE-427,CVE-2021-32592
CWE-427,CVE-2021-32580
CWE-427,CVE-2021-32466
CWE-427,CVE-2021-31853
CWE-427,CVE-2021-31840
CWE-427,CVE-2021-3115
CWE-427,CVE-2021-3042
CWE-427,CVE-2021-3041
CWE-427,CVE-2021-30360
CWE-427,CVE-2021-30359
CWE-427,CVE-2021-29949
CWE-427,CVE-2021-28955
CWE-427,CVE-2021-28822
CWE-427,CVE-2021-28820
CWE-427,CVE-2021-28647
CWE-427,CVE-2021-28636
CWE-427,CVE-2021-28595
CWE-427,CVE-2021-28594
CWE-427,CVE-2021-28581
CWE-427,CVE-2021-28570
CWE-427,CVE-2021-28130
CWE-427,CVE-2021-28098
CWE-427,CVE-2021-26750
CWE-427,CVE-2021-25694
CWE-427,CVE-2021-25247
CWE-427,CVE-2021-23023
CWE-427,CVE-2021-22775
CWE-427,CVE-2021-22665
CWE-427,CVE-2021-22195
CWE-427,CVE-2021-22037
CWE-427,CVE-2021-22000
CWE-427,CVE-2021-21999
CWE-427,CVE-2021-21545
CWE-427,CVE-2021-21518
CWE-427,CVE-2021-21070
CWE-427,CVE-2021-21011
CWE-427,CVE-2021-21010
CWE-427,CVE-2021-21008
CWE-427,CVE-2021-21007
CWE-427,CVE-2021-20793
CWE-427,CVE-2021-20726
CWE-427,CVE-2021-20722
CWE-427,CVE-2021-20674
CWE-427,CVE-2021-20616
CWE-427,CVE-2021-20051
CWE-427,CVE-2021-20047
CWE-427,CVE-2021-1593
CWE-427,CVE-2021-1567
CWE-427,CVE-2021-1536
CWE-427,CVE-2021-1496
CWE-427,CVE-2021-1430
CWE-427,CVE-2021-1429
CWE-427,CVE-2021-1428
CWE-427,CVE-2021-1427
CWE-427,CVE-2021-1426
CWE-427,CVE-2021-1386
CWE-427,CVE-2021-1366
CWE-427,CVE-2021-1280
CWE-427,CVE-2021-1240
CWE-427,CVE-2021-1237
CWE-427,CVE-2021-1089
CWE-427,CVE-2021-0169
CWE-427,CVE-2021-0160
CWE-427,CVE-2021-0108
CWE-427,CVE-2021-0104
CWE-427,CVE-2021-0090
CWE-427,CVE-2021-0082
CWE-427,CVE-2021-0057
CWE-427,CVE-2022-39846
CWE-427,CVE-2022-38633
CWE-427,CVE-2022-36840
CWE-427,CVE-2022-36415
CWE-427,CVE-2022-36271
CWE-427,CVE-2022-34902
CWE-427,CVE-2022-34901
CWE-427,CVE-2022-34900
CWE-427,CVE-2022-34235
CWE-427,CVE-2022-34101
CWE-427,CVE-2022-33037
CWE-427,CVE-2022-33036
CWE-427,CVE-2022-0015
CWE-427,CVE-2022-0025
CWE-427,CVE-2022-0129
CWE-427,CVE-2022-0192
CWE-427,CVE-2022-1098
CWE-427,CVE-2022-1824
CWE-427,CVE-2022-2006
CWE-427,CVE-2022-21668
CWE-427,CVE-2022-21807
CWE-427,CVE-2022-22139
CWE-427,CVE-2022-22788
CWE-427,CVE-2022-22943
CWE-427,CVE-2022-22996
CWE-427,CVE-2022-2313
CWE-427,CVE-2022-23202
CWE-427,CVE-2022-2334
CWE-427,CVE-2022-23401
CWE-427,CVE-2022-23410
CWE-427,CVE-2022-23449
CWE-427,CVE-2022-24077
CWE-427,CVE-2022-24426
CWE-427,CVE-2022-24765
CWE-427,CVE-2022-24767
CWE-427,CVE-2022-24955
CWE-427,CVE-2022-25154
CWE-427,CVE-2022-25841
CWE-427,CVE-2022-25969
CWE-427,CVE-2022-25999
CWE-427,CVE-2022-26081
CWE-427,CVE-2022-26319
CWE-427,CVE-2022-26337
CWE-427,CVE-2022-26374
CWE-427,CVE-2022-26511
CWE-427,CVE-2022-27842
CWE-427,CVE-2022-27843
CWE-427,CVE-2022-28247
CWE-427,CVE-2022-28394
CWE-427,CVE-2022-28541
CWE-427,CVE-2022-28696
CWE-427,CVE-2022-28714
CWE-427,CVE-2022-28779
CWE-427,CVE-2022-28792
CWE-427,CVE-2022-29092
CWE-427,CVE-2022-29187
CWE-427,CVE-2022-30696
CWE-427,CVE-2022-30701
CWE-427,CVE-2022-30744
CWE-427,CVE-2022-31467
CWE-427,CVE-2022-32223
CWE-427,CVE-2022-32498
CWE-755,CVE-2022-34643
CWE-755,CVE-2020-9074
CWE-755,CVE-2020-8767
CWE-755,CVE-2020-7926
CWE-755,CVE-2020-7923
CWE-755,CVE-2020-7693
CWE-755,CVE-2020-7247
CWE-755,CVE-2020-5807
CWE-755,CVE-2020-5801
CWE-755,CVE-2020-5403
CWE-755,CVE-2020-5387
CWE-755,CVE-2020-4388
CWE-755,CVE-2020-3338
CWE-755,CVE-2020-29561
CWE-755,CVE-2020-28896
CWE-755,CVE-2020-2757
CWE-755,CVE-2020-2756
CWE-755,CVE-2020-27543
CWE-755,CVE-2020-27121
CWE-755,CVE-2020-26195
CWE-755,CVE-2020-26160
CWE-755,CVE-2020-2583
CWE-755,CVE-2020-25691
CWE-755,CVE-2020-25602
CWE-755,CVE-2020-25597
CWE-755,CVE-2020-25236
CWE-755,CVE-2020-24753
CWE-755,CVE-2020-2075
CWE-755,CVE-2020-2020
CWE-755,CVE-2020-19473
CWE-755,CVE-2020-1744
CWE-755,CVE-2020-17361
CWE-755,CVE-2020-16895
CWE-755,CVE-2020-1681
CWE-755,CVE-2020-1643
CWE-755,CVE-2020-1639
CWE-755,CVE-2020-1632
CWE-755,CVE-2020-16005
CWE-755,CVE-2020-15701
CWE-755,CVE-2020-15223
CWE-755,CVE-2020-15117
CWE-755,CVE-2020-14304
CWE-755,CVE-2020-14270
CWE-755,CVE-2020-13859
CWE-755,CVE-2020-13467
CWE-755,CVE-2020-13463
CWE-755,CVE-2020-13410
CWE-755,CVE-2020-12888
CWE-755,CVE-2020-12105
CWE-755,CVE-2020-11875
CWE-755,CVE-2020-11743
CWE-755,CVE-2020-11243
CWE-755,CVE-2020-11012
CWE-755,CVE-2020-1071
CWE-755,CVE-2020-10604
CWE-755,CVE-2020-10101
CWE-755,CVE-2020-0512
CWE-755,CVE-2020-0511
CWE-755,CVE-2020-0443
CWE-755,CVE-2020-0421
CWE-755,CVE-2020-0382
CWE-755,CVE-2020-0318
CWE-755,CVE-2020-0247
CWE-755,CVE-2020-0108
CWE-755,CVE-2020-0004
CWE-755,CVE-2021-43827
CWE-755,CVE-2021-43272
CWE-755,CVE-2021-40391
CWE-755,CVE-2021-39659
CWE-755,CVE-2021-39242
CWE-755,CVE-2021-39187
CWE-755,CVE-2021-39157
CWE-755,CVE-2021-39131
CWE-755,CVE-2021-38384
CWE-755,CVE-2021-37851
CWE-755,CVE-2021-37786
CWE-755,CVE-2021-37175
CWE-755,CVE-2021-37118
CWE-755,CVE-2021-37052
CWE-755,CVE-2021-36128
